date,sales,series
2027-07-14 13:25:29,11652.295128891863,sales
2027-07-15 13:25:29,11670.648690537888,sales
2027-07-16 13:25:29,11680.233433903695,sales
2027-07-17 13:25:29,11697.706393835304,sales
2027-07-18 13:25:29,11703.556896006457,sales
2027-07-19 13:25:29,11711.13965806512,sales
2027-07-20 13:25:29,11737.632243178898,sales
2027-07-21 13:25:29,11733.708039733103,sales
2027-07-22 13:25:29,11754.453502325523,sales
2027-07-23 13:25:29,11767.493159003561,sales
2027-07-24 13:25:29,11754.260640764243,sales
2027-07-25 13:25:29,11772.147883401027,sales
2027-07-26 13:25:29,11765.34585615918,sales
2027-07-27 13:25:29,11811.32265115128,sales
2027-07-28 13:25:29,11789.79628655392,sales
2027-07-29 13:25:29,11816.49767402014,sales
2027-07-30 13:25:29,11820.138880987028,sales
2027-07-31 13:25:29,11825.653080849539,sales
2027-08-01 13:25:29,11857.588480865932,sales
2027-08-02 13:25:29,11851.764891562683,sales
2027-08-03 13:25:29,11853.726914874598,sales
2027-08-04 13:25:29,11867.211853826155,sales
2027-08-05 13:25:29,11882.860371191662,sales
2027-08-06 13:25:29,11884.047930664794,sales
2027-08-07 13:25:29,11891.331012478919,sales
2027-08-08 13:25:29,11915.316698578097,sales
2027-08-09 13:25:29,11927.186292342381,sales
2027-08-10 13:25:29,11942.342640023193,sales
2027-08-11 13:25:29,11915.937363256557,sales
2027-08-12 13:25:29,11943.438659913685,sales
2027-08-13 13:25:29,11955.201631057103,sales
2027-08-14 13:25:29,11955.522156162806,sales
2027-08-15 13:25:29,11979.682142232914,sales
2027-08-16 13:25:29,12002.223732286258,sales
2027-08-17 13:25:29,11998.672426071851,sales
2027-08-18 13:25:29,12009.76838821336,sales
2027-08-19 13:25:29,12018.404311334347,sales
2027-08-20 13:25:29,12023.844882808897,sales
2027-08-21 13:25:29,12035.766070419671,sales
2027-08-22 13:25:29,12031.187711214216,sales
2027-08-23 13:25:29,12052.198911151088,sales
2027-08-24 13:25:29,12055.839873085757,sales
2027-08-25 13:25:29,12083.71464001083,sales
2027-08-26 13:25:29,12100.60089648402,sales
2027-08-27 13:25:29,12106.907457963098,sales
2027-08-28 13:25:29,12111.847841367899,sales
2027-08-29 13:25:29,12133.68429017523,sales
2027-08-30 13:25:29,12113.737612424937,sales
2027-08-31 13:25:29,12150.309421838243,sales
2027-09-01 13:25:29,12138.486780358924,sales
2027-09-02 13:25:29,12136.924436161147,sales
2027-09-03 13:25:29,12187.621628438703,sales
2027-09-04 13:25:29,12186.696398814815,sales
2027-09-05 13:25:29,12191.108699076309,sales
2027-09-06 13:25:29,12207.036474765704,sales
2027-09-07 13:25:29,12200.707184823164,sales
2027-09-08 13:25:29,12217.18107414419,sales
2027-09-09 13:25:29,12237.809763794301,sales
2027-09-10 13:25:29,12239.307345990042,sales
2027-09-11 13:25:29,12250.987872322978,sales
2027-09-12 13:25:29,12261.731350994869,sales
2027-09-13 13:25:29,12292.639228662503,sales
2027-09-14 13:25:29,12291.994624138088,sales
2027-09-15 13:25:29,12296.960901436818,sales
2027-09-16 13:25:29,12305.758364658932,sales
2027-09-17 13:25:29,12293.949142850885,sales
2027-09-18 13:25:29,12315.220229019505,sales
2027-09-19 13:25:29,12317.956080084447,sales
2027-09-20 13:25:29,12370.798405056443,sales
2027-09-21 13:25:29,12355.535350926384,sales
2027-09-22 13:25:29,12355.787585200593,sales
2027-09-23 13:25:29,12377.602061715306,sales
2027-09-24 13:25:29,12367.7821070686,sales
2027-09-25 13:25:29,12391.331417115618,sales
2027-09-26 13:25:29,12410.230158251941,sales
2027-09-27 13:25:29,12418.292774199563,sales
2027-09-28 13:25:29,12412.350486818048,sales
2027-09-29 13:25:29,12424.98594608074,sales
2027-09-30 13:25:29,12424.150984999296,sales
2027-10-01 13:25:29,12447.107237382826,sales
2027-10-02 13:25:29,12460.32195509908,sales
2027-10-03 13:25:29,12461.908294560682,sales
2027-10-04 13:25:29,12461.571903646502,sales
2027-10-05 13:25:29,12487.897339458852,sales
2027-10-06 13:25:29,12501.312877625198,sales
2027-10-07 13:25:29,12496.290655083427,sales
2027-10-08 13:25:29,12508.90067323777,sales
2027-10-09 13:25:29,12543.54680438121,sales
2027-10-10 13:25:29,12542.462005482088,sales
2027-10-11 13:25:29,12552.445184258195,sales
2027-10-12 13:25:29,12576.435794800049,sales
2027-10-13 13:25:29,12564.26336609966,sales
2027-10-14 13:25:29,12584.247003541454,sales
2027-10-15 13:25:29,12570.209520530358,sales
2027-10-16 13:25:29,12580.938471261234,sales
2027-10-17 13:25:29,12625.124828471391,sales
2027-10-18 13:25:29,12624.892785085613,sales
2027-10-19 13:25:29,12633.160414896007,sales
2027-10-20 13:25:29,12634.796473257264,sales
2027-10-21 13:25:29,12650.666410850354,sales
2027-10-22 13:25:29,12657.47273761189,sales
2027-10-23 13:25:29,12680.431347844376,sales
2027-10-24 13:25:29,12672.247211171492,sales
2027-10-25 13:25:29,12688.146164188178,sales
2027-10-26 13:25:29,12696.160894680523,sales
2027-10-27 13:25:29,12732.404926224051,sales
2027-10-28 13:25:29,12724.361674501273,sales
2027-10-29 13:25:29,12716.75326527791,sales
2027-10-30 13:25:29,12733.290626536287,sales
2027-10-31 13:25:29,12742.15556506871,sales
2027-11-01 13:25:29,12767.785316148595,sales
2027-11-02 13:25:29,12766.169283729818,sales
2027-11-03 13:25:29,12772.858835897341,sales
2027-11-04 13:25:29,12791.499762432717,sales
2027-11-05 13:25:29,12785.968993741475,sales
2027-11-06 13:25:29,12820.818803784272,sales
2027-11-07 13:25:29,12799.719163274363,sales
2027-11-08 13:25:29,12840.660755875515,sales
2027-11-09 13:25:29,12845.407504217535,sales
2027-11-10 13:25:29,12857.115323051212,sales
2027-11-11 13:25:29,12868.379905105649,sales
2027-11-12 13:25:29,12863.492119953296,sales
2027-11-13 13:25:29,12866.84590642368,sales
2027-11-14 13:25:29,12887.930744165815,sales
2027-11-15 13:25:29,12905.97990753866,sales
2027-11-16 13:25:29,12906.528892525304,sales
2027-11-17 13:25:29,12903.859149132226,sales
2027-11-18 13:25:29,12922.751701180825,sales
2027-11-19 13:25:29,12937.203706473745,sales
2027-11-20 13:25:29,12958.615837778589,sales
2027-11-21 13:25:29,12958.847780288928,sales
2027-11-22 13:25:29,12961.779162080678,sales
2027-11-23 13:25:29,12974.257458149326,sales
2027-11-24 13:25:29,12982.698664998015,sales
2027-11-25 13:25:29,13000.03268669555,sales
2027-11-26 13:25:29,13017.070701466095,sales
2027-11-27 13:25:29,13023.047752165046,sales
2027-11-28 13:25:29,13016.233718908059,sales
2027-11-29 13:25:29,13027.116482959293,sales
2027-11-30 13:25:29,13043.458391430378,sales
2027-12-01 13:25:29,13072.061530807987,sales
2027-12-02 13:25:29,13065.432820207901,sales
2027-12-03 13:25:29,13077.34974486474,sales
2027-12-04 13:25:29,13107.367652147304,sales
2027-12-05 13:25:29,13089.135158135638,sales
2027-12-06 13:25:29,13106.651889180655,sales
2027-12-07 13:25:29,13130.559192270071,sales
2027-12-08 13:25:29,13151.994290572438,sales
2027-12-09 13:25:29,13127.31517995157,sales
2027-12-10 13:25:29,13140.345863133838,sales
2027-12-11 13:25:29,13163.864621113647,sales
2027-12-12 13:25:29,13174.577036507882,sales
2027-12-13 13:25:29,13176.287347225983,sales
2027-12-14 13:25:29,13185.128954138756,sales
2027-12-15 13:25:29,13212.515099242388,sales
2027-12-16 13:25:29,13205.500071811875,sales
2027-12-17 13:25:29,13221.4655273354,sales
2027-12-18 13:25:29,13225.071980539688,sales
2027-12-19 13:25:29,13241.303049410813,sales
2027-12-20 13:25:29,13261.09245811489,sales
2027-12-21 13:25:29,13260.314137987918,sales
2027-12-22 13:25:29,13283.93088777511,sales
2027-12-23 13:25:29,13284.592448716357,sales
2027-12-24 13:25:29,13284.383171558475,sales
2027-12-25 13:25:29,13299.092715226501,sales
2027-12-26 13:25:29,13304.131522571315,sales
2027-12-27 13:25:29,13315.33872299286,sales
2027-12-28 13:25:29,13336.57934292471,sales
2027-12-29 13:25:29,13335.060536453775,sales
2027-12-30 13:25:29,13349.240735958258,sales
2027-12-31 13:25:29,13365.376203843232,sales
2028-01-01 13:25:29,13387.603521572095,sales
2028-01-02 13:25:29,13378.44170767003,sales
2028-01-03 13:25:29,13390.119364522476,sales
2028-01-04 13:25:29,13392.824303260966,sales
2028-01-05 13:25:29,13401.977364211762,sales
2028-01-06 13:25:29,13429.473516252063,sales
2028-01-07 13:25:29,13431.697854271382,sales
2028-01-08 13:25:29,13442.120789640489,sales
2028-01-09 13:25:29,13440.53243103476,sales
2028-01-10 13:25:29,13462.448945847362,sales
2028-01-11 13:25:29,13460.690849344366,sales
2028-01-12 13:25:29,13472.810578025326,sales
2028-01-13 13:25:29,13487.977400331569,sales
2028-01-14 13:25:29,13506.275952832893,sales
2028-01-15 13:25:29,13503.063241864182,sales
2028-01-16 13:25:29,13517.85743167443,sales
2028-01-17 13:25:29,13539.876323073247,sales
2028-01-18 13:25:29,13524.16598328249,sales
2028-01-19 13:25:29,13534.09840813982,sales
2028-01-20 13:25:29,13562.257712943923,sales
2028-01-21 13:25:29,13576.354277790351,sales
2028-01-22 13:25:29,13582.761143130203,sales
2028-01-23 13:25:29,13590.467723118534,sales
2028-01-24 13:25:29,13582.51082834495,sales
2028-01-25 13:25:29,13615.209265555386,sales
2028-01-26 13:25:29,13606.761800755463,sales
2028-01-27 13:25:29,13629.209551351629,sales
2028-01-28 13:25:29,13647.451029571708,sales
2028-01-29 13:25:29,13659.046130371913,sales
2028-01-30 13:25:29,13654.30975273604,sales
2028-01-31 13:25:29,13652.866592372118,sales
2028-02-01 13:25:29,13686.415466863848,sales
2028-02-02 13:25:29,13685.761010424003,sales
2028-02-03 13:25:29,13699.985987228147,sales
2028-02-04 13:25:29,13697.522626326167,sales
2028-02-05 13:25:29,13705.989481591952,sales
2028-02-06 13:25:29,13713.45170089632,sales
2028-02-07 13:25:29,13732.626633910942,sales
2028-02-08 13:25:29,13739.850703240863,sales
2028-02-09 13:25:29,13762.265864251318,sales
2028-02-10 13:25:29,13773.458673715148,sales
2028-02-11 13:25:29,13780.53394249884,sales
2028-02-12 13:25:29,13795.516286463526,sales
2028-02-13 13:25:29,13819.412489891543,sales
2028-02-14 13:25:29,13798.701263076993,sales
2028-02-15 13:25:29,13818.31915728734,sales
2028-02-16 13:25:29,13813.765229719791,sales
2028-02-17 13:25:29,13838.167794374634,sales
2028-02-18 13:25:29,13848.797960863809,sales
2028-02-19 13:25:29,13856.607063792833,sales
2028-02-20 13:25:29,13859.219309787655,sales
2028-02-21 13:25:29,13867.609899529454,sales
2028-02-22 13:25:29,13876.958291511353,sales
2028-02-23 13:25:29,13903.459331851604,sales
2028-02-24 13:25:29,13887.048428218448,sales
2028-02-25 13:25:29,13906.837020168607,sales
2028-02-26 13:25:29,13938.745687067529,sales
2028-02-27 13:25:29,13960.508902998992,sales
2028-02-28 13:25:29,13967.450987855744,sales
2028-02-29 13:25:29,13966.05936545055,sales
2028-03-01 13:25:29,13972.142273737029,sales
2028-03-02 13:25:29,13987.502375108024,sales
2028-03-03 13:25:29,13996.493619418785,sales
2028-03-04 13:25:29,14004.756763357746,sales
2028-03-05 13:25:29,14003.52636314019,sales
2028-03-06 13:25:29,14010.445521898357,sales
2028-03-07 13:25:29,14037.403366532435,sales
2028-03-08 13:25:29,14043.010486954856,sales
2028-03-09 13:25:29,14058.258035741701,sales
2028-03-10 13:25:29,14066.139556878146,sales
2028-03-11 13:25:29,14063.986139178678,sales
2028-03-12 13:25:29,14072.31921740367,sales
2028-03-13 13:25:29,14070.465801954906,sales
2028-03-14 13:25:29,14090.641435012276,sales
2028-03-15 13:25:29,14113.2228988816,sales
2028-03-16 13:25:29,14127.790826437897,sales
2028-03-17 13:25:29,14127.476480088788,sales
2028-03-18 13:25:29,14144.645332173108,sales
2028-03-19 13:25:29,14139.415410864114,sales
2028-03-20 13:25:29,14150.774053181913,sales
2028-03-21 13:25:29,14174.418050970151,sales
2028-03-22 13:25:29,14189.30582657569,sales
2028-03-23 13:25:29,14194.932388049121,sales
2028-03-24 13:25:29,14193.051191319744,sales
2028-03-25 13:25:29,14216.658198614537,sales
2028-03-26 13:25:29,14199.408373919858,sales
2028-03-27 13:25:29,14241.009463236229,sales
2028-03-28 13:25:29,14247.609941284274,sales
2028-03-29 13:25:29,14238.48615083892,sales
2028-03-30 13:25:29,14258.62103935206,sales
2028-03-31 13:25:29,14265.045735085961,sales
2028-04-01 13:25:29,14277.437689986164,sales
2028-04-02 13:25:29,14311.045009834144,sales
2028-04-03 13:25:29,14304.66916459431,sales
2028-04-04 13:25:29,14317.824589943108,sales
2028-04-05 13:25:29,14317.54014516609,sales
2028-04-06 13:25:29,14332.51055453961,sales
2028-04-07 13:25:29,14367.428293374156,sales
2028-04-08 13:25:29,14350.657153227117,sales
2028-04-09 13:25:29,14360.477023659381,sales
2028-04-10 13:25:29,14360.0207376897,sales
2028-04-11 13:25:29,14373.150714897887,sales
2028-04-12 13:25:29,14389.267891251942,sales
2028-04-13 13:25:29,14404.308760304733,sales
2028-04-14 13:25:29,14413.977322555615,sales
2028-04-15 13:25:29,14426.676392846477,sales
2028-04-16 13:25:29,14430.404985416879,sales
2028-04-17 13:25:29,14464.761912962666,sales
2028-04-18 13:25:29,14443.691535165248,sales
2028-04-19 13:25:29,14434.344977089582,sales
2028-04-20 13:25:29,14467.919406251971,sales
2028-04-21 13:25:29,14478.714060386852,sales
2028-04-22 13:25:29,14501.626124845638,sales
2028-04-23 13:25:29,14506.243294689357,sales
2028-04-24 13:25:29,14504.061093889264,sales
2028-04-25 13:25:29,14521.639770891294,sales
2028-04-26 13:25:29,14545.950779405162,sales
2028-04-27 13:25:29,14531.817545527303,sales
2028-04-28 13:25:29,14536.208035106467,sales
2028-04-29 13:25:29,14568.158378108197,sales
2028-04-30 13:25:29,14573.26252731673,sales
2028-05-01 13:25:29,14584.483221042916,sales
2028-05-02 13:25:29,14590.362881274532,sales
2028-05-03 13:25:29,14598.771070138808,sales
2028-05-04 13:25:29,14624.955644694532,sales
2028-05-05 13:25:29,14604.982123489293,sales
2028-05-06 13:25:29,14611.532096091718,sales
2028-05-07 13:25:29,14627.476752161147,sales
2028-05-08 13:25:29,14634.608068730155,sales
2028-05-09 13:25:29,14649.952621467079,sales
2028-05-10 13:25:29,14691.187718743164,sales
2028-05-11 13:25:29,14676.705134933633,sales
2028-05-12 13:25:29,14678.050734859284,sales
2028-05-13 13:25:29,14686.491378390665,sales
2028-05-14 13:25:29,14719.022100058946,sales
2028-05-15 13:25:29,14715.322912690002,sales
2028-05-16 13:25:29,14740.02502732444,sales
2028-05-17 13:25:29,14725.93103814522,sales
2028-05-18 13:25:29,14759.648431178244,sales
2028-05-19 13:25:29,14757.923264102215,sales
2028-05-20 13:25:29,14772.508453979182,sales
2028-05-21 13:25:29,14793.85559419885,sales
2028-05-22 13:25:29,14782.041938833614,sales
2028-05-23 13:25:29,14780.153409353197,sales
2028-05-24 13:25:29,14816.608543504917,sales
2028-05-25 13:25:29,14816.453072706669,sales
2028-05-26 13:25:29,14825.72047138512,sales
2028-05-27 13:25:29,14840.24855677304,sales
2028-05-28 13:25:29,14867.893344283048,sales
2028-05-29 13:25:29,14865.438978443963,sales
2028-05-30 13:25:29,14863.533368824805,sales
2028-05-31 13:25:29,14862.694331906574,sales
2028-06-01 13:25:29,14885.202845226337,sales
2028-06-02 13:25:29,14916.769289927886,sales
2028-06-03 13:25:29,14916.733478579454,sales
2028-06-04 13:25:29,14930.126078415373,sales
2028-06-05 13:25:29,14919.200845680038,sales
2028-06-06 13:25:29,14947.548508888309,sales
2028-06-07 13:25:29,14950.119059185286,sales
2028-06-08 13:25:29,14954.340930603956,sales
2028-06-09 13:25:29,14966.006476516735,sales
2028-06-10 13:25:29,14984.806916149932,sales
2028-06-11 13:25:29,14985.420198622101,sales
2028-06-12 13:25:29,14996.88102387566,sales
2028-06-13 13:25:29,15003.995598422462,sales
2028-06-14 13:25:29,15006.582683284592,sales
2028-06-15 13:25:29,15028.709044188856,sales
2028-06-16 13:25:29,15044.149302292715,sales
2028-06-17 13:25:29,15051.073383718578,sales
2028-06-18 13:25:29,15068.135445319234,sales
2028-06-19 13:25:29,15091.219654647077,sales
2028-06-20 13:25:29,15081.949865756433,sales
2028-06-21 13:25:29,15091.18485215046,sales
2028-06-22 13:25:29,15101.658271258424,sales
2028-06-23 13:25:29,15098.848759146098,sales
2028-06-24 13:25:29,15098.37590450039,sales
2028-06-25 13:25:29,15124.064583865233,sales
2028-06-26 13:25:29,15159.776218536374,sales
2028-06-27 13:25:29,15135.056036310445,sales
2028-06-28 13:25:29,15163.958651642253,sales
2028-06-29 13:25:29,15171.974194577786,sales
2028-06-30 13:25:29,15177.08162921573,sales
2028-07-01 13:25:29,15189.583450682685,sales
2028-07-02 13:25:29,15198.48627631294,sales
2028-07-03 13:25:29,15215.059016269324,sales
2028-07-04 13:25:29,15221.757112611689,sales
2028-07-05 13:25:29,15223.458622322458,sales
2028-07-06 13:25:29,15240.247828851523,sales
2028-07-07 13:25:29,15255.049776919119,sales
2028-07-08 13:25:29,15238.809313927886,sales
2028-07-09 13:25:29,15283.193645042855,sales
2028-07-10 13:25:29,15269.693234711694,sales
2028-07-11 13:25:29,15288.057142608553,sales
2028-07-12 13:25:29,15289.817925559795,sales
2028-07-13 13:25:29,15313.190702435684,sales
2028-07-14 13:25:29,15315.798177888335,sales
2028-07-15 13:25:29,15328.77049222293,sales
2028-07-16 13:25:29,15351.151378059523,sales
2028-07-17 13:25:29,15346.67139959684,sales
2028-07-18 13:25:29,15359.067244684777,sales
2028-07-19 13:25:29,15363.070485797889,sales
2028-07-20 13:25:29,15376.044097193155,sales
2028-07-21 13:25:29,15397.238260801309,sales
2028-07-22 13:25:29,15412.32458067911,sales
2028-07-23 13:25:29,15414.199550120447,sales
2028-07-24 13:25:29,15416.30405162706,sales
2028-07-25 13:25:29,15432.074541559257,sales
2028-07-26 13:25:29,15423.088169286486,sales
2028-07-27 13:25:29,15437.654965039308,sales
2028-07-28 13:25:29,15469.771019135136,sales
2028-07-29 13:25:29,15470.149381770223,sales
2028-07-30 13:25:29,15494.524638316265,sales
2028-07-31 13:25:29,15488.980253471673,sales
2028-08-01 13:25:29,15500.368694119434,sales
2028-08-02 13:25:29,15502.50425136043,sales
2028-08-03 13:25:29,15535.70113987711,sales
2028-08-04 13:25:29,15548.750675952631,sales
2028-08-05 13:25:29,15528.270692573215,sales
2028-08-06 13:25:29,15540.55058089405,sales
2028-08-07 13:25:29,15555.323396298296,sales
2028-08-08 13:25:29,15574.739909427046,sales
2028-08-09 13:25:29,15586.6471721996,sales
2028-08-10 13:25:29,15604.750625407603,sales
2028-08-11 13:25:29,15591.946714526493,sales
2028-08-12 13:25:29,15593.037378322646,sales
2028-08-13 13:25:29,15609.187137961446,sales
2028-08-14 13:25:29,15641.287629706329,sales
2028-08-15 13:25:29,15637.159379722145,sales
2028-08-16 13:25:29,15648.8266247735,sales
2028-08-17 13:25:29,15665.28471347469,sales
2028-08-18 13:25:29,15666.606165497691,sales
2028-08-19 13:25:29,15681.203816360257,sales
2028-08-20 13:25:29,15687.990581709782,sales
2028-08-21 13:25:29,15694.975379238478,sales
2028-08-22 13:25:29,15715.57734295942,sales
2028-08-23 13:25:29,15709.863125881024,sales
2028-08-24 13:25:29,15720.336377277206,sales
2028-08-25 13:25:29,15754.228617920113,sales
2028-08-26 13:25:29,15745.96561164609,sales
2028-08-27 13:25:29,15773.26536942923,sales
2028-08-28 13:25:29,15762.224064974343,sales
2028-08-29 13:25:29,15792.776984639824,sales
2028-08-30 13:25:29,15794.675224570976,sales
2028-08-31 13:25:29,15800.124983158876,sales
2028-09-01 13:25:29,15798.429169535191,sales
2028-09-02 13:25:29,15828.440173066901,sales
2028-09-03 13:25:29,15829.970710905165,sales
2028-09-04 13:25:29,15829.04857394941,sales
2028-09-05 13:25:29,15849.09206407889,sales
2028-09-06 13:25:29,15870.871011216303,sales
2028-09-07 13:25:29,15876.026683782016,sales
2028-09-08 13:25:29,15891.71958771448,sales
2028-09-09 13:25:29,15870.240711547878,sales
2028-09-10 13:25:29,15910.157171887695,sales
2028-09-11 13:25:29,15911.3963765818,sales
2028-09-12 13:25:29,15915.623839341119,sales
2028-09-13 13:25:29,15929.0207402434,sales
2028-09-14 13:25:29,15916.3694082658,sales
2028-09-15 13:25:29,15974.988546339388,sales
2028-09-16 13:25:29,15969.12980920372,sales
2028-09-17 13:25:29,15955.797696123445,sales
2028-09-18 13:25:29,15977.742388663617,sales
2028-09-19 13:25:29,15993.124257528209,sales
2028-09-20 13:25:29,16013.098905409266,sales
2028-09-21 13:25:29,16012.494383917732,sales
2028-09-22 13:25:29,16035.229071945454,sales
2028-09-23 13:25:29,16010.619490886016,sales
2028-09-24 13:25:29,16031.131051614566,sales
2028-09-25 13:25:29,16051.767274655549,sales
2028-09-26 13:25:29,16071.680401954662,sales
2028-09-27 13:25:29,16063.206590098522,sales
2028-09-28 13:25:29,16080.531697224236,sales
2028-09-29 13:25:29,16097.501342979427,sales
2028-09-30 13:25:29,16098.43215074444,sales
2028-10-01 13:25:29,16086.987033297144,sales
2028-10-02 13:25:29,16121.199041011123,sales
2028-10-03 13:25:29,16123.098926501503,sales
2028-10-04 13:25:29,16134.458057357137,sales
2028-10-05 13:25:29,16149.62189949632,sales
2028-10-06 13:25:29,16159.360382239212,sales
2028-10-07 13:25:29,16170.85255918412,sales
2028-10-08 13:25:29,16192.78366631907,sales
2028-10-09 13:25:29,16192.740633661551,sales
2028-10-10 13:25:29,16197.55752660778,sales
2028-10-11 13:25:29,16204.913139907085,sales
2028-10-12 13:25:29,16212.08660364134,sales
2028-10-13 13:25:29,16238.050958051088,sales
2028-10-14 13:25:29,16242.715655458442,sales
2028-10-15 13:25:29,16253.824208676078,sales
2028-10-16 13:25:29,16255.27216545812,sales
2028-10-17 13:25:29,16273.363571870155,sales
2028-10-18 13:25:29,16273.758758088508,sales
2028-10-19 13:25:29,16302.13473090437,sales
2028-10-20 13:25:29,16297.700165682758,sales
2028-10-21 13:25:29,16324.521867935086,sales
2028-10-22 13:25:29,16315.146598278277,sales
2028-10-23 13:25:29,16328.476623397808,sales
2028-10-24 13:25:29,16358.35414759818,sales
2028-10-25 13:25:29,16347.022505512205,sales
2028-10-26 13:25:29,16353.594633670735,sales
2028-10-27 13:25:29,16375.739134701806,sales
2028-10-28 13:25:29,16405.846477898143,sales
2028-10-29 13:25:29,16377.673026802544,sales
2028-10-30 13:25:29,16423.944111506848,sales
2028-10-31 13:25:29,16420.58203273141,sales
2028-11-01 13:25:29,16414.78245296251,sales
2028-11-02 13:25:29,16431.31268485821,sales
2028-11-03 13:25:29,16421.272275207648,sales
2028-11-04 13:25:29,16458.436992483075,sales
2028-11-05 13:25:29,16462.43246014797,sales
2028-11-06 13:25:29,16477.39875300124,sales
2028-11-07 13:25:29,16473.80208561907,sales
2028-11-08 13:25:29,16490.999096991232,sales
2028-11-09 13:25:29,16495.91909995615,sales
2028-11-10 13:25:29,16507.174317414625,sales
2028-11-11 13:25:29,16522.423905395677,sales
2028-11-12 13:25:29,16524.1449357413,sales
2028-11-13 13:25:29,16525.474766648455,sales
2028-11-14 13:25:29,16543.263213537914,sales
2028-11-15 13:25:29,16550.064123016513,sales
2028-11-16 13:25:29,16557.59099397439,sales
2028-11-17 13:25:29,16586.32339453876,sales
2028-11-18 13:25:29,16589.382331085737,sales
2028-11-19 13:25:29,16590.27740518529,sales
2028-11-20 13:25:29,16611.568131054548,sales
2028-11-21 13:25:29,16628.621453346263,sales
2028-11-22 13:25:29,16621.446597668637,sales
2028-11-23 13:25:29,16638.43926324142,sales
2028-11-24 13:25:29,16662.97546056963,sales
2028-11-25 13:25:29,16664.468718712684,sales
2028-11-26 13:25:29,16664.918969006565,sales
2028-11-27 13:25:29,16672.480878074108,sales
2028-11-28 13:25:29,16685.349558489954,sales
2028-11-29 13:25:29,16711.256011493646,sales
2028-11-30 13:25:29,16711.175066369316,sales
2028-12-01 13:25:29,16709.935233182518,sales
2028-12-02 13:25:29,16709.38062590328,sales
2028-12-03 13:25:29,16738.01273695083,sales
2028-12-04 13:25:29,16734.087672313988,sales
2028-12-05 13:25:29,16754.1365597941,sales
2028-12-06 13:25:29,16775.099076290884,sales
2028-12-07 13:25:29,16779.675221889076,sales
2028-12-08 13:25:29,16786.086421396692,sales
2028-12-09 13:25:29,16810.33136739794,sales
2028-12-10 13:25:29,16811.67817594096,sales
2028-12-11 13:25:29,16830.914943164145,sales
2028-12-12 13:25:29,16824.668169098542,sales
2028-12-13 13:25:29,16857.230709997137,sales
2028-12-14 13:25:29,16854.191573078562,sales
2028-12-15 13:25:29,16849.646677120825,sales
2028-12-16 13:25:29,16874.287681357135,sales
2028-12-17 13:25:29,16886.262088613803,sales
2028-12-18 13:25:29,16905.27090570073,sales
2028-12-19 13:25:29,16890.82486193668,sales
2028-12-20 13:25:29,16908.691720790535,sales
2028-12-21 13:25:29,16914.464238789882,sales
2028-12-22 13:25:29,16936.248122538258,sales
2028-12-23 13:25:29,16929.44492998892,sales
2028-12-24 13:25:29,16967.796485376308,sales
2028-12-25 13:25:29,16967.418876109587,sales
2028-12-26 13:25:29,16994.842183742778,sales
2028-12-27 13:25:29,17005.081145998924,sales
2028-12-28 13:25:29,17000.639624871044,sales
2028-12-29 13:25:29,16996.781184742707,sales
2028-12-30 13:25:29,17005.414738377433,sales
2028-12-31 13:25:29,17021.984634580123,sales
2029-01-01 13:25:29,17028.37549984208,sales
2029-01-02 13:25:29,17025.589250039764,sales
2029-01-03 13:25:29,17039.13833872654,sales
2029-01-04 13:25:29,17068.807369950144,sales
2029-01-05 13:25:29,17070.716072286763,sales
2029-01-06 13:25:29,17083.10506407847,sales
2029-01-07 13:25:29,17079.305864879436,sales
2029-01-08 13:25:29,17099.743840230945,sales
2029-01-09 13:25:29,17108.611868120777,sales
2029-01-10 13:25:29,17116.462657232263,sales
2029-01-11 13:25:29,17133.546558103284,sales
2029-01-12 13:25:29,17113.24542709163,sales
2029-01-13 13:25:29,17151.389674520407,sales
2029-01-14 13:25:29,17182.801230706777,sales
2029-01-15 13:25:29,17175.614072538763,sales
2029-01-16 13:25:29,17179.41648218211,sales
2029-01-17 13:25:29,17194.056893023684,sales
2029-01-18 13:25:29,17211.603280481133,sales
2029-01-19 13:25:29,17206.236130547037,sales
2029-01-20 13:25:29,17218.09965039207,sales
2029-01-21 13:25:29,17228.38265464728,sales
2029-01-22 13:25:29,17246.963881354397,sales
2029-01-23 13:25:29,17243.641517935594,sales
2029-01-24 13:25:29,17251.60197862701,sales
2029-01-25 13:25:29,17273.906408302973,sales
2029-01-26 13:25:29,17290.812347836225,sales
2029-01-27 13:25:29,17299.554633309996,sales
2029-01-28 13:25:29,17296.0774870352,sales
2029-01-29 13:25:29,17323.182493035536,sales
2029-01-30 13:25:29,17311.82155062088,sales
2029-01-31 13:25:29,17324.421357410953,sales
2029-02-01 13:25:29,17332.90361227517,sales
2029-02-02 13:25:29,17363.730965683055,sales
2029-02-03 13:25:29,17365.51827248991,sales
2029-02-04 13:25:29,17363.077160451277,sales
2029-02-05 13:25:29,17368.338160862997,sales
2029-02-06 13:25:29,17384.645135934406,sales
2029-02-07 13:25:29,17386.115768619347,sales
2029-02-08 13:25:29,17408.26664307368,sales
2029-02-09 13:25:29,17417.89066143922,sales
2029-02-10 13:25:29,17427.506133928677,sales
2029-02-11 13:25:29,17425.908590538613,sales
2029-02-12 13:25:29,17431.76371620431,sales
2029-02-13 13:25:29,17452.53295014898,sales
2029-02-14 13:25:29,17461.961063953902,sales
2029-02-15 13:25:29,17476.693675497158,sales
